ccode,country,year,etype2,etype3,timing,timing_tri,sche_date,held_date,termlength,binary_system_cp,reason,need2fix,should be zero given timing =3,"shoud be zero; just ""reason"" is empty"
92,El Salvador,1974,parliament,LH,1,0,1974-03-10,1974-03-10,2,presidentialism,0,0,,
92,El Salvador,1976,parliament,LH,1,0,1976-03-14,1976-03-14,2,presidentialism,0,0,,
92,El Salvador,1978,parliament,LH,1,0,1978-03-12,1978-03-12,2,presidentialism,0,0,,
92,El Salvador,1985,parliament,LH,3,NA,NA,1985-03-31,3,presidentialism,NA,1,0,0
92,El Salvador,1988,parliament,LH,1,0,1988-03-20,1988-03-20,3,presidentialism,0,0,,
92,El Salvador,1991,parliament,LH,1,0,1991-03-10,1991-03-10,3,presidentialism,0,0,,
92,El Salvador,1994,parliament,LH,1,0,1994-03-20,1994-03-20,3,presidentialism,0,0,,
92,El Salvador,1997,parliament,LH,1,0,1997-03-16,1997-03-16,3,presidentialism,0,0,,
92,El Salvador,2000,parliament,LH,1,0,2000-03-12,2000-03-12,3,presidentialism,0,0,,
92,El Salvador,2003,parliament,LH,1,0,2003-03-16,2003-03-16,3,presidentialism,0,0,,
92,El Salvador,2006,parliament,LH,1,0,2006-03-12,2006-03-12,3,presidentialism,0,0,,
92,El Salvador,2009,parliament,LH,1,0,2009-01-18,2009-01-18,3,presidentialism,0,0,,
92,El Salvador,2012,parliament,LH,1,0,2012-03-11,2012-03-11,3,presidentialism,0,0,,
92,El Salvador,2015,parliament,LH,1,0,2015-03-01,2015-03-01,3,presidentialism,0,0,,
92,El Salvador,2018,parliament,LH,1,0,2018-03-04,2018-03-04,3,presidentialism,0,0,,
92,El Salvador,2021,parliament,LH,1,0,2021-3-4,2021-2-28,3,presidentialism,0,0,,
92,El Salvador,1945,president,President,3,NA,NA,1945-01-14,NA,presidentialism,NA,1,0,0
92,El Salvador,1950,president,President,3,NA,NA,1950-03-26,6,presidentialism,NA,1,0,0
92,El Salvador,1956,president,President,1,0,1956-03-04,1956-03-04,6,presidentialism,0,0,,
92,El Salvador,1962,president,President,2,1,1962-03-04,1962-04-29,5,presidentialism,NA,1,,0
92,El Salvador,1967,president,President,1,0,1967-03-05,1967-03-05,5,presidentialism,0,0,,
92,El Salvador,1972,president,President,1,0,1972-02-20,1972-02-20,5,presidentialism,0,0,,
92,El Salvador,1977,president,President,1,0,1977-02-20,1977-02-20,5,presidentialism,0,0,,
92,El Salvador,1984,president,President,2,1,1982-02-20,1984-03-25,5,presidentialism,NA,1,,0
92,El Salvador,1989,president,President,1,0,1989-03-19,1989-03-19,5,presidentialism,0,0,,
92,El Salvador,1994,president,President,1,0,1994-03-20,1994-03-20,5,presidentialism,0,0,,
92,El Salvador,1999,president,President,1,0,1999-03-07,1999-03-07,5,presidentialism,0,0,,
92,El Salvador,2004,president,President,1,0,2004-03-21,2004-03-21,5,presidentialism,0,0,,
92,El Salvador,2009,president,President,1,0,2009-03-15,2009-03-15,5,presidentialism,0,0,,
92,El Salvador,2014,president,President,1,0,2014-02-02,2014-02-02,5,presidentialism,0,0,,
92,El Salvador,2019,president,President,1,0,2019-02-03,2019-02-03,5,presidentialism,0,0,,
93,Nicaragua,1947,parliament,LH,3,NA,NA,1947-02-02,NA,presidentialism,NA,1,0,0
93,Nicaragua,1957,parliament,LH,3,NA,NA,1957-02-03,NA,presidentialism,NA,1,0,0
93,Nicaragua,1963,parliament,LH,1,0,1963-02-03,1963-02-03,NA,presidentialism,0,1,,
93,Nicaragua,1967,parliament,LH,1,0,1967-02-05,1967-02-05,NA,presidentialism,0,1,,
93,Nicaragua,1974,parliament,LH,3,NA,NA,1974-09-01,6,presidentialism,NA,1,0,0
93,Nicaragua,1984,parliament,LH,3,NA,NA,1984-11-04,NA,presidentialism,NA,1,0,0
93,Nicaragua,1990,parliament,LH,1,0,1990-02-25,1990-02-25,6,presidentialism,0,0,,
93,Nicaragua,1996,parliament,LH,1,0,1996-10-20,1996-10-20,5,presidentialism,0,0,,
93,Nicaragua,2001,parliament,LH,1,0,2001-11-04,2001-11-04,5,presidentialism,0,0,,
93,Nicaragua,2006,parliament,LH,1,0,2006-11-05,2006-11-05,5,presidentialism,0,0,,
93,Nicaragua,2011,parliament,LH,1,0,2011-11-06,2011-11-06,5,presidentialism,0,0,,
93,Nicaragua,2016,parliament,LH,1,0,2016-11-06,2016-11-06,5,presidentialism,0,0,,
93,Nicaragua,2021,parliament,LH,1,0,2021-11-06,2021-11-07,5,presidentialism,0,0,,
93,Nicaragua,1947,president,President,3,NA,NA,1947-02-02,NA,presidentialism,NA,1,0,0
93,Nicaragua,1950,president,President,3,NA,NA,1950-05-21,8,presidentialism,NA,1,0,0
93,Nicaragua,1957,president,President,2,1,1958-05-21,1957-02-03,8,presidentialism,NA,1,,0
93,Nicaragua,1963,president,President,1,0,1963-02-03,1963-02-03,8,presidentialism,0,0,,
93,Nicaragua,1967,president,President,1,0,1967-02-05,1967-02-05,8,presidentialism,0,0,,
93,Nicaragua,1974,president,President,2,-1,1975-02-05,1974-09-01,8,presidentialism,NA,1,,0
93,Nicaragua,1984,president,President,2,1,1980-09-01,1984-11-04,5,presidentialism,1,0,,
93,Nicaragua,1990,president,President,1,0,1990-02-25,1990-02-25,5,presidentialism,0,0,,
93,Nicaragua,1996,president,President,1,0,1996-10-20,1996-10-20,5,presidentialism,0,0,,
93,Nicaragua,2001,president,President,1,0,2001-11-04,2001-11-04,5,presidentialism,0,0,,
93,Nicaragua,2006,president,President,1,0,2006-11-05,2006-11-05,5,presidentialism,0,0,,
93,Nicaragua,2011,president,President,1,0,2011-11-06,2011-11-06,5,presidentialism,0,0,,
93,Nicaragua,2016,president,President,1,0,2016-11-06,2016-11-06,5,presidentialism,0,0,,
93,Nicaragua,2021,president,President,1,0,2021-11-06,2021-11-07,5,presidentialism,0,0,,
94,Costa Rica,1946,parliament,LH,1,0,1946-02-10,1946-02-10,4,presidentialism,0,0,,
94,Costa Rica,1948,parliament,LH,1,0,1948-02-08,1948-02-08,NA,presidentialism,0,1,,
94,Costa Rica,1949,parliament,LH,3,NA,NA,1949-10-04,4,presidentialism,NA,1,0,0
94,Costa Rica,1953,parliament,LH,1,0,1953-07-26,1953-07-26,4,presidentialism,0,0,,
94,Costa Rica,1958,parliament,LH,1,0,1958-02-02,1958-02-02,4,presidentialism,0,0,,
94,Costa Rica,1962,parliament,LH,1,0,1962-02-04,1962-02-04,4,presidentialism,0,0,,
94,Costa Rica,1966,parliament,LH,1,0,1966-02-06,1966-02-06,4,presidentialism,0,0,,
94,Costa Rica,1970,parliament,LH,1,0,1970-02-01,1970-02-01,4,presidentialism,0,0,,
94,Costa Rica,1974,parliament,LH,1,0,1974-02-03,1974-02-03,4,presidentialism,0,0,,
94,Costa Rica,1978,parliament,LH,1,0,1978-02-05,1978-02-05,4,presidentialism,0,0,,
94,Costa Rica,1982,parliament,LH,1,0,1982-02-07,1982-02-07,4,presidentialism,0,0,,
94,Costa Rica,1986,parliament,LH,1,0,1986-02-02,1986-02-02,4,presidentialism,0,0,,
94,Costa Rica,1990,parliament,LH,1,0,1990-02-04,1990-02-04,4,presidentialism,0,0,,
94,Costa Rica,1994,parliament,LH,1,0,1994-02-06,1994-02-06,4,presidentialism,0,0,,
94,Costa Rica,1998,parliament,LH,1,0,1998-02-01,1998-02-01,4,presidentialism,0,0,,
94,Costa Rica,2002,parliament,LH,1,0,2002-02-03,2002-02-03,4,presidentialism,0,0,,
94,Costa Rica,2006,parliament,LH,1,0,2006-02-05,2006-02-05,4,presidentialism,0,0,,
94,Costa Rica,2010,parliament,LH,1,0,2010-02-07,2010-02-07,4,presidentialism,0,0,,
94,Costa Rica,2014,parliament,LH,1,0,2014-02-02,2014-02-02,4,presidentialism,0,0,,
94,Costa Rica,2018,parliament,LH,1,0,2018-02-04,2018-02-04,4,presidentialism,0,0,,
94,Costa Rica,2022,parliament,LH,1,0,2022-02-06,2022-02-06,4,presidentialism,0,0,,
94,Costa Rica,1948,president,President,1,0,1948-02-08,1948-02-08,NA,presidentialism,0,1,,
94,Costa Rica,1949,president,President,3,NA,NA,1949-10-04,4,presidentialism,NA,1,0,0
94,Costa Rica,1953,president,President,1,0,1953-07-26,1953-07-26,4,presidentialism,0,0,,
94,Costa Rica,1958,president,President,1,0,1958-02-02,1958-02-02,4,presidentialism,0,0,,
94,Costa Rica,1962,president,President,1,0,1962-02-04,1962-02-04,4,presidentialism,0,0,,
94,Costa Rica,1966,president,President,1,0,1966-02-06,1966-02-06,4,presidentialism,0,0,,
94,Costa Rica,1970,president,President,1,0,1970-02-01,1970-02-01,4,presidentialism,0,0,,
94,Costa Rica,1974,president,President,1,0,1974-02-03,1974-02-03,4,presidentialism,0,0,,
94,Costa Rica,1978,president,President,1,0,1978-02-05,1978-02-05,4,presidentialism,0,0,,
94,Costa Rica,1982,president,President,1,0,1982-02-07,1982-02-07,4,presidentialism,0,0,,
94,Costa Rica,1986,president,President,1,0,1986-02-02,1986-02-02,4,presidentialism,0,0,,
94,Costa Rica,1990,president,President,1,0,1990-02-04,1990-02-04,4,presidentialism,0,0,,
94,Costa Rica,1994,president,President,1,0,1994-02-06,1994-02-06,4,presidentialism,0,0,,
94,Costa Rica,1998,president,President,1,0,1998-02-01,1998-02-01,4,presidentialism,0,0,,
94,Costa Rica,2002,president,President,1,0,2002-02-03,2002-02-03,4,presidentialism,0,0,,
94,Costa Rica,2006,president,President,1,0,2006-02-05,2006-02-05,4,presidentialism,0,0,,
94,Costa Rica,2010,president,President,1,0,2010-02-07,2010-02-07,4,presidentialism,0,0,,
94,Costa Rica,2014,president,President,1,0,2014-02-02,2014-02-02,4,presidentialism,0,0,,
94,Costa Rica,2018,president,President,1,0,2018-02-04,2018-02-04,4,presidentialism,0,0,,
94,Costa Rica,2022,president,President,1,0,2022-02-06,2022-02-06,4,presidentialism,0,0,,
95,Panama,1948,parliament,LH,3,NA,NA,1948-05-09,4,presidentialism,NA,1,0,0
95,Panama,1952,parliament,LH,1,0,1952-05-11,1952-05-11,4,presidentialism,0,0,,
95,Panama,1956,parliament,LH,1,0,1956-05-13,1956-05-13,NA,presidentialism,0,1,,
95,Panama,1960,parliament,LH,1,0,1960-05-08,1960-05-08,NA,presidentialism,0,1,,
95,Panama,1964,parliament,LH,1,0,1964-05-10,1964-05-10,NA,presidentialism,0,1,,
95,Panama,1968,parliament,LH,1,0,1968-05-12,1968-05-12,NA,presidentialism,0,1,,
95,Panama,1972,parliament,LH,3,NA,NA,1972-10-10,6,parliamentarism,NA,1,0,0
95,Panama,1978,parliament,LH,1,0,1978-08-06,1978-08-06,6,parliamentarism,0,0,,
95,Panama,1984,parliament,LH,2,-1,1984-08-06,1984-05-06,5,parliamentarism,NA,1,,0
95,Panama,1989,parliament,LH,1,0,1989-05-07,1989-05-07,5,presidentialism,0,0,,
95,Panama,1994,parliament,LH,1,0,1994-05-08,1994-05-08,5,presidentialism,0,0,,
95,Panama,1999,parliament,LH,1,0,1999-05-02,1999-05-02,5,presidentialism,0,0,,
95,Panama,2004,parliament,LH,1,0,2004-05-02,2004-05-02,5,presidentialism,0,0,,
95,Panama,2009,parliament,LH,1,0,2009-05-03,2009-05-03,5,presidentialism,0,0,,
95,Panama,2014,parliament,LH,1,0,2014-05-04,2014-05-04,5,presidentialism,0,0,,
95,Panama,2019,parliament,LH,1,0,2019-05-05,2019-05-05,5,presidentialism,0,0,,
95,Panama,1948,president,President,3,NA,NA,1948-05-09,4,presidentialism,NA,1,0,0
95,Panama,1952,president,President,1,0,1952-05-11,1952-05-11,5,presidentialism,0,0,,
95,Panama,1956,president,President,1,0,1956-05-13,1956-05-13,5,presidentialism,0,0,,
95,Panama,1960,president,President,1,0,1960-05-08,1960-05-08,5,presidentialism,0,0,,
95,Panama,1964,president,President,1,0,1964-05-10,1964-05-10,5,presidentialism,0,0,,
95,Panama,1968,president,President,1,0,1968-05-12,1968-05-12,5,presidentialism,0,0,,
95,Panama,1972,president,President,3,NA,NA,1972-10-10,5,parliamentarism,NA,1,0,0
95,Panama,1978,president,President,1,0,1978-08-06,1978-08-06,5,parliamentarism,0,0,,
95,Panama,1984,president,President,2,1,1983-08-06,1984-05-06,5,parliamentarism,5,0,,
95,Panama,1989,president,President,1,0,1989-05-07,1989-05-07,5,presidentialism,0,0,,
95,Panama,1994,president,President,1,0,1994-05-08,1994-05-08,5,presidentialism,0,0,,
95,Panama,1999,president,President,1,0,1999-05-02,1999-05-02,5,presidentialism,0,0,,
95,Panama,2004,president,President,1,0,2004-05-02,2004-05-02,5,presidentialism,0,0,,
95,Panama,2009,president,President,1,0,2009-05-03,2009-05-03,5,presidentialism,0,0,,
95,Panama,2014,president,President,1,0,2014-05-04,2014-05-04,5,presidentialism,0,0,,
95,Panama,2019,president,President,1,0,2019-05-05,2019-05-05,5,presidentialism,0,0,,
100,Colombia,1945,parliament,LH,1,0,1945-03-19,1945-03-19,2,presidentialism,0,0,,
100,Colombia,1947,parliament,LH,1,0,1947-03-16,1947-03-16,2,presidentialism,0,0,,
100,Colombia,1949,parliament,LH,1,0,1949-06-05,1949-06-05,2,presidentialism,0,0,,
100,Colombia,1951,parliament,LH,1,0,1951-09-16,1951-09-16,4,presidentialism,0,0,,
100,Colombia,1953,parliament,LH,1,0,1953-03-15,1953-03-15,4,presidentialism,0,0,,
100,Colombia,1958,parliament,LH,1,0,1958-03-16,1958-03-16,4,presidentialism,0,0,,
100,Colombia,1960,parliament,LH,1,0,1960-03-20,1960-03-20,4,presidentialism,0,0,,
100,Colombia,1962,parliament,LH,1,0,1962-03-18,1962-03-18,4,presidentialism,0,0,,
100,Colombia,1964,parliament,LH,1,0,1964-03-15,1964-03-15,4,presidentialism,0,0,,
100,Colombia,1966,parliament,LH,1,0,1966-03-20,1966-03-20,4,presidentialism,0,0,,
100,Colombia,1968,parliament,LH,1,0,1968-03-17,1968-03-17,4,presidentialism,0,0,,
100,Colombia,1970,parliament,LH,1,0,1970-04-19,1970-04-19,4,presidentialism,0,0,,
100,Colombia,1974,parliament,LH,1,0,1974-04-21,1974-04-21,4,presidentialism,0,0,,
100,Colombia,1978,parliament,LH,1,0,1978-02-26,1978-02-26,4,presidentialism,0,0,,
100,Colombia,1982,parliament,LH,1,0,1982-03-14,1982-03-14,4,presidentialism,0,0,,
100,Colombia,1986,parliament,LH,1,0,1986-03-09,1986-03-09,4,presidentialism,0,0,,
100,Colombia,1990,parliament,LH,1,0,1990-03-11,1990-03-11,4,presidentialism,0,0,,
100,Colombia,1991,parliament,LH,2,-1,1994-03-11,1991-10-27,4,presidentialism,5,0,,
100,Colombia,1994,parliament,LH,1,0,1994-03-13,1994-03-13,4,presidentialism,0,0,,
100,Colombia,1998,parliament,LH,1,0,1998-03-08,1998-03-08,4,presidentialism,0,0,,
100,Colombia,2002,parliament,LH,1,0,2002-03-10,2002-03-10,4,presidentialism,0,0,,
100,Colombia,2006,parliament,LH,1,0,2006-03-12,2006-03-12,4,presidentialism,0,0,,
100,Colombia,2010,parliament,LH,1,0,2010-03-14,2010-03-14,4,presidentialism,0,0,,
100,Colombia,2014,parliament,LH,1,0,2014-03-09,2014-03-09,4,presidentialism,0,0,,
100,Colombia,2018,parliament,LH,1,0,2018-03-11,2018-03-11,4,presidentialism,0,0,,
100,Colombia,2022,parliament,LH,1,0,2022-03-13,2022-03-13,4,presidentialism,0,0,,
100,Colombia,1946,president,President,1,0,1946-05-05,1946-05-05,NA,presidentialism,0,1,,
100,Colombia,1949,president,President,3,NA,NA,1949-11-27,NA,presidentialism,NA,1,0,0
100,Colombia,1958,president,President,3,NA,NA,1958-05-04,4,presidentialism,NA,1,0,0
100,Colombia,1962,president,President,1,0,1962-05-06,1962-05-06,4,presidentialism,0,0,,
100,Colombia,1966,president,President,1,0,1966-05-01,1966-05-01,4,presidentialism,0,0,,
100,Colombia,1970,president,President,1,0,1970-04-19,1970-04-19,4,presidentialism,0,0,,
100,Colombia,1974,president,President,1,0,1974-04-21,1974-04-21,4,presidentialism,0,0,,
100,Colombia,1978,president,President,1,0,1978-06-04,1978-06-04,4,presidentialism,0,0,,
100,Colombia,1982,president,President,1,0,1982-05-30,1982-05-30,4,presidentialism,0,0,,
100,Colombia,1986,president,President,1,0,1986-05-25,1986-05-25,4,presidentialism,0,0,,
100,Colombia,1990,president,President,1,0,1990-05-27,1990-05-27,4,presidentialism,0,0,,
100,Colombia,1994,president,President,1,0,1994-05-29,1994-05-29,4,presidentialism,0,0,,
100,Colombia,1998,president,President,1,0,1998-05-31,1998-05-31,4,presidentialism,0,0,,
100,Colombia,2002,president,President,1,0,2002-05-26,2002-05-26,4,presidentialism,0,0,,
100,Colombia,2006,president,President,1,0,2006-05-28,2006-05-28,4,presidentialism,0,0,,
100,Colombia,2010,president,President,1,0,2010-05-30,2010-05-30,4,presidentialism,0,0,,
100,Colombia,2014,president,President,1,0,2014-05-25,2014-05-25,4,presidentialism,0,0,,
100,Colombia,2018,president,President,1,0,2018-05-27,2018-05-27,4,presidentialism,0,0,,
100,Colombia,2022,president,President,1,0,2022-05-29,2022-05-29,4,presidentialism,0,0,,
101,Venezuela,1947,parliament,LH,3,NA,NA,1947-12-14,5,presidentialism,NA,1,0,0
101,Venezuela,1958,parliament,LH,3,NA,NA,1958-12-07,5,presidentialism,NA,1,0,0
101,Venezuela,1963,parliament,LH,1,0,1963-12-01,1963-12-01,5,presidentialism,0,0,,
101,Venezuela,1968,parliament,LH,1,0,1968-12-01,1968-12-01,5,presidentialism,0,0,,
101,Venezuela,1973,parliament,LH,1,0,1973-12-09,1973-12-09,5,presidentialism,0,0,,
101,Venezuela,1978,parliament,LH,1,0,1978-12-03,1978-12-03,5,presidentialism,0,0,,
101,Venezuela,1983,parliament,LH,1,0,1983-12-04,1983-12-04,5,presidentialism,0,0,,
101,Venezuela,1988,parliament,LH,1,0,1988-12-04,1988-12-04,5,presidentialism,0,0,,
101,Venezuela,1993,parliament,LH,1,0,1993-12-05,1993-12-05,5,presidentialism,0,0,,
101,Venezuela,1998,parliament,LH,2,-1,1998-12-05,1998-11-08,5,presidentialism,NA,1,,0
101,Venezuela,2000,parliament,LH,2,-1,2003-11-08,2000-07-30,5,presidentialism,NA,1,,0
101,Venezuela,2005,parliament,LH,1,0,2005-12-04,2005-12-04,5,presidentialism,0,0,,
101,Venezuela,2010,parliament,LH,1,0,2010-09-26,2010-09-26,5,presidentialism,0,0,,
101,Venezuela,2015,parliament,LH,1,0,2015-12-06,2015-12-06,5,presidentialism,0,0,,
101,Venezuela,2020,parliament,LH,1,0,2020-12-06,2020-12-06,5,presidentialism,0,0,,
101,Venezuela,1947,president,President,3,NA,NA,1947-12-14,5,presidentialism,NA,1,0,0
101,Venezuela,1957,president,President,3,NA,NA,1957-12-15,4,presidentialism,NA,1,0,0
101,Venezuela,1958,president,President,3,NA,NA,1958-12-07,5,presidentialism,NA,1,0,0
101,Venezuela,1963,president,President,1,0,1963-12-01,1963-12-01,5,presidentialism,0,0,,
101,Venezuela,1968,president,President,1,0,1968-12-01,1968-12-01,5,presidentialism,0,0,,
101,Venezuela,1973,president,President,1,0,1973-12-09,1973-12-09,5,presidentialism,0,0,,
101,Venezuela,1978,president,President,1,0,1978-12-03,1978-12-03,5,presidentialism,0,0,,
101,Venezuela,1983,president,President,1,0,1983-12-04,1983-12-04,5,presidentialism,0,0,,
101,Venezuela,1988,president,President,1,0,1988-12-04,1988-12-04,5,presidentialism,0,0,,
101,Venezuela,1993,president,President,1,0,1993-12-05,1993-12-05,5,presidentialism,0,0,,
101,Venezuela,1998,president,President,3,NA,NA,1998-12-06,5,presidentialism,NA,1,0,0
101,Venezuela,2000,president,President,3,NA,NA,2000-07-30,6,presidentialism,NA,1,0,0
101,Venezuela,2006,president,President,1,0,2006-12-03,2006-12-03,6,presidentialism,0,0,,
101,Venezuela,2012,president,President,1,0,2012-10-07,2012-10-07,6,presidentialism,0,0,,
101,Venezuela,2013,president,President,2,-1,2018-10-07,2013-04-14,6,presidentialism,3,0,,
101,Venezuela,2018,president,President,2,-1,2019-04-14,2018-05-20,6,presidentialism,NA,1,,0
130,Ecuador,1950,parliament,LH,1,0,1950-06-04,1950-06-04,2,presidentialism,0,0,,
130,Ecuador,1952,parliament,LH,1,0,1952-06-01,1952-06-01,2,presidentialism,0,0,,
130,Ecuador,1954,parliament,LH,1,0,1954-06-06,1954-06-06,2,presidentialism,0,0,,
130,Ecuador,1956,parliament,LH,1,0,1956-06-03,1956-06-03,2,presidentialism,0,0,,
130,Ecuador,1958,parliament,LH,1,0,1958-06-01,1958-06-01,2,presidentialism,0,0,,
130,Ecuador,1960,parliament,LH,1,0,1960-06-05,1960-06-05,2,presidentialism,0,0,,
130,Ecuador,1962,parliament,LH,1,0,1962-06-03,1962-06-03,2,presidentialism,0,0,,
130,Ecuador,1968,parliament,LH,3,NA,NA,1968-06-02,2,presidentialism,NA,1,0,0
130,Ecuador,1979,parliament,LH,3,NA,NA,1979-04-29,2,presidentialism,NA,1,0,0
130,Ecuador,1984,parliament,LH,1,0,1984-01-29,1984-01-29,2,presidentialism,0,1,,
130,Ecuador,1986,parliament,LH,1,0,1986-06-01,1986-06-01,2,presidentialism,0,0,,
130,Ecuador,1988,parliament,LH,1,0,1988-01-31,1988-01-31,2,presidentialism,0,0,,
130,Ecuador,1990,parliament,LH,1,0,1990-06-17,1990-06-17,2,presidentialism,0,0,,
130,Ecuador,1992,parliament,LH,1,0,1992-05-17,1992-05-17,2,presidentialism,0,0,,
130,Ecuador,1994,parliament,LH,1,0,1994-05-01,1994-05-01,2,presidentialism,0,0,,
130,Ecuador,1996,parliament,LH,1,0,1996-05-19,1996-05-19,2,presidentialism,0,0,,
130,Ecuador,1998,parliament,LH,1,0,1998-05-31,1998-05-31,4,presidentialism,0,0,,
130,Ecuador,2002,parliament,LH,2,-1,2002-05-31,2002-10-20,4,presidentialism,NA,1,,0
130,Ecuador,2006,parliament,LH,1,0,2006-10-15,2006-10-15,4,presidentialism,0,0,,
130,Ecuador,2009,parliament,LH,2,-1,2010-10-15,2009-04-26,4,presidentialism,NA,1,,0
130,Ecuador,2013,parliament,LH,2,-1,2013-05-09,2013-02-17,4,presidentialism,5,1,,
130,Ecuador,2017,parliament,LH,1,0,2017-02-19,2017-02-19,4,presidentialism,0,0,,
130,Ecuador,2021,parliament,LH,1,0,2021-02-07,2021-02-07,4,presidentialism,0,0,,
130,Ecuador,1948,president,President,3,NA,NA,1948-06-06,4,presidentialism,NA,1,0,0
130,Ecuador,1952,president,President,1,0,1952-06-01,1952-06-01,4,presidentialism,0,0,,
130,Ecuador,1956,president,President,1,0,1956-06-03,1956-06-03,4,presidentialism,0,0,,
130,Ecuador,1960,president,President,1,0,1960-06-05,1960-06-05,4,presidentialism,0,0,,
130,Ecuador,1968,president,President,3,NA,NA,1968-06-02,4,presidentialism,NA,1,0,0
130,Ecuador,1978,president,President,3,NA,NA,1978-07-16,4,presidentialism,NA,1,0,0
130,Ecuador,1979,president,President,1,0,1979-04-29,1979-04-29,4,presidentialism,0,0,,
130,Ecuador,1984,president,President,1,0,1984-01-29,1984-01-29,4,presidentialism,0,0,,
130,Ecuador,1988,president,President,1,0,1988-01-31,1988-01-31,4,presidentialism,0,0,,
130,Ecuador,1992,president,President,1,0,1992-05-17,1992-05-17,4,presidentialism,0,0,,
130,Ecuador,1996,president,President,1,0,1996-05-19,1996-05-19,4,presidentialism,0,0,,
